bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,duration_seconds,scaled_bytes_in,scaled_bytes_out,scaled_duration_seconds,anomaly
1628,8980,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.74,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,-0.28917843489738276,-0.2969806185201943,0.0,Normal
5518,12114,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,-0.2882392633992809,-0.28466509099311554,0.0,Normal
3314,14998,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.69,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,-0.28877138010411807,-0.2733319763191861,0.0,Normal
5342,11674,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,-0.28828175547734414,-0.2863941376146582,0.0,Normal
6486,4458,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,-0.2880055569699332,-0.3147505022079575,0.0,Normal
24506,34772,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,-0.2836549476136876,-0.19562704928649471,0.0,Normal
1942449,49030,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,0.17939836873180257,-0.13959807944568792,0.0,Normal
3976,11176,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,-0.2886115519468575,-0.28835110401813147,0.0,Normal
10162,23142,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,-0.28711805197584006,-0.2413288952149968,0.0,Normal
18231909,1116695,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,4.112199538775546,4.055953195984595,0.0,Suspicious
22070,23511,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,-0.28424307660324444,-0.23987885384374855,0.0,Normal
10222,15024,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,-0.28710356604013665,-0.27322980538245856,0.0,Normal
4392,11674,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,-0.28851111612598085,-0.2863941376146582,0.0,Normal
14150,26266,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,-0.28615522011608935,-0.22905266420204407,0.0,Normal
43550,13546,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,-0.2790571116214378,-0.2790378301702768,0.0,Normal
7474,14080,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,-0.287767021895351,-0.27693939631595005,0.0,Normal
1248666,38254,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,0.011896769896945008,-0.18194400306783226,0.0,Normal
9908,14552,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,-0.28717937577031766,-0.2750846008492043,0.0,Normal
24326941,1529035,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,5.583736899808636,5.6763056594548065,0.0,Suspicious
28062,52066,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,-0.2827964144910012,-0.1276676577570437,0.0,Normal
8928,5548,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,-0.287415979386806,-0.3104671821682269,0.0,Normal
5348,4296,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,-0.2882803068837738,-0.31538710573679823,0.0,Normal
8052,13298,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,-0.2876274740480752,-0.28001238372060083,0.0,Normal
38524,42218,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,-0.2802705501688568,-0.1663668648682981,0.0,Normal
28400,13364,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,-0.2827148103865389,-0.2797530267273694,0.0,Normal
2021960,78684,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,0.19859488929364735,-0.02306819645653905,0.0,Suspicious
7382,4370,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,-0.2877892336634295,-0.3150963115322661,0.0,Normal
9232,23036,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,-0.2873425839792423,-0.24174543826473208,0.0,Normal
25199191,1557598,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,5.794326190096383,5.788548292752812,0.0,Suspicious
6216,13027,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,-0.2880707436805984,-0.2810773192534146,0.0,Normal
3996,11674,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,-0.28860672330162307,-0.2863941376146582,0.0,Normal
4324,11778,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,-0.288527533519778,-0.28598545386774815,0.0,Normal
21752,22356,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,-0.2843198520624723,-0.244417601225298,0.0,Normal
28988,15340,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,-0.28257284821664586,-0.2719880355360779,0.0,Normal
30450,14276,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,-0.28221987425000705,-0.276169184639081,0.0,Normal
3976,11178,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,-0.2886115519468575,-0.28834324471530626,0.0,Normal
3782,11038,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,-0.28865838980563174,-0.28889339591306984,0.0,Normal
40,264,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,192.241.205.18,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,-0.28956182932899865,-0.331231460232389,0.0,Normal
41336,13180,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,-0.2795916426488922,-0.28047608258728723,0.0,Normal
3638,3190,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,-0.28869315605131984,-0.31973330019913043,0.0,Normal
25207794,1561220,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,5.796403231843985,5.802781490169238,0.0,Suspicious
5736,12114,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,-0.28818663116622534,-0.28466509099311554,0.0,Normal
9032,5862,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,-0.28739087043158684,-0.30923327162467146,0.0,Normal
